obj_label,colours
stone_rect_medium_4,"[{'color': 73.0, 'percent': 0.3574}, {'color': 109.0, 'percent': 0.0885}, {'color': 146.0, 'percent': 0.2154}, {'color': 182.0, 'percent': 0.2827}, {'color': 219.0, 'percent': 0.056}]"
stone_rect_small_1,"[{'color': 73.0, 'percent': 0.3257}, {'color': 109.0, 'percent': 0.038}, {'color': 146.0, 'percent': 0.2599}, {'color': 182.0, 'percent': 0.3294}, {'color': 219.0, 'percent': 0.0444}, {'color': 136.0, 'percent': 0.0027}]"
stone_rect_small_2,"[{'color': 73.0, 'percent': 0.3428}, {'color': 109.0, 'percent': 0.0658}, {'color': 146.0, 'percent': 0.2471}, {'color': 182.0, 'percent': 0.3011}, {'color': 219.0, 'percent': 0.0417}, {'color': 136.0, 'percent': 0.0016}]"
stone_rect_small_3,"[{'color': 73.0, 'percent': 0.3642}, {'color': 109.0, 'percent': 0.0791}, {'color': 146.0, 'percent': 0.2396}, {'color': 182.0, 'percent': 0.277}, {'color': 219.0, 'percent': 0.0401}]"
stone_rect_small_4,"[{'color': 73.0, 'percent': 0.3898}, {'color': 109.0, 'percent': 0.1037}, {'color': 146.0, 'percent': 0.2241}, {'color': 182.0, 'percent': 0.2476}, {'color': 219.0, 'percent': 0.0348}]"
stone_rect_tiny_1,"[{'color': 73.0, 'percent': 0.3774}, {'color': 146.0, 'percent': 0.2569}, {'color': 109.0, 'percent': 0.0444}, {'color': 219.0, 'percent': 0.0381}, {'color': 182.0, 'percent': 0.2833}]"
stone_rect_tiny_2,"[{'color': 73.0, 'percent': 0.3922}, {'color': 146.0, 'percent': 0.2611}, {'color': 109.0, 'percent': 0.0655}, {'color': 219.0, 'percent': 0.0328}, {'color': 182.0, 'percent': 0.2484}]"
stone_rect_tiny_3,"[{'color': 73.0, 'percent': 0.426}, {'color': 146.0, 'percent': 0.2199}, {'color': 109.0, 'percent': 0.1068}, {'color': 219.0, 'percent': 0.0254}, {'color': 182.0, 'percent': 0.222}]"
stone_rect_tiny_4,"[{'color': 73.0, 'percent': 0.4514}, {'color': 146.0, 'percent': 0.1945}, {'color': 109.0, 'percent': 0.129}, {'color': 219.0, 'percent': 0.0317}, {'color': 182.0, 'percent': 0.1934}]"
stone_square_hole_1,"[{'color': 73.0, 'percent': 0.4899}, {'color': 146.0, 'percent': 0.2111}, {'color': 77.0, 'percent': 0.0001}, {'color': 109.0, 'percent': 0.001}, {'color': 182.0, 'percent': 0.2208}, {'color': 219.0, 'percent': 0.0769}, {'color': 114.0, 'percent': 0.0001}]"
stone_square_hole_2,"[{'color': 73.0, 'percent': 0.4992}, {'color': 136.0, 'percent': 0.0001}, {'color': 146.0, 'percent': 0.2088}, {'color': 77.0, 'percent': 0.0003}, {'color': 109.0, 'percent': 0.0058}, {'color': 182.0, 'percent': 0.2145}, {'color': 219.0, 'percent': 0.0711}, {'color': 114.0, 'percent': 0.0001}]"
stone_square_hole_3,"[{'color': 136.0, 'percent': 0.0006}, {'color': 73.0, 'percent': 0.5082}, {'color': 146.0, 'percent': 0.2049}, {'color': 77.0, 'percent': 0.0009}, {'color': 109.0, 'percent': 0.0176}, {'color': 182.0, 'percent': 0.1995}, {'color': 219.0, 'percent': 0.0684}, {'color': 114.0, 'percent': 0.0001}]"
stone_square_hole_4,"[{'color': 136.0, 'percent': 0.0003}, {'color': 73.0, 'percent': 0.5839}, {'color': 146.0, 'percent': 0.168}, {'color': 109.0, 'percent': 0.0298}, {'color': 77.0, 'percent': 0.0011}, {'color': 182.0, 'percent': 0.1556}, {'color': 219.0, 'percent': 0.0607}, {'color': 36.0, 'percent': 0.0003}, {'color': 187.0, 'percent': 0.0001}, {'color': 114.0, 'percent': 0.0001}]"
stone_square_small_1,"[{'color': 19.0, 'percent': 0.0108}, {'color': 73.0, 'percent': 0.2872}, {'color': 109.0, 'percent': 0.0238}, {'color': 146.0, 'percent': 0.252}, {'color': 182.0, 'percent': 0.3532}, {'color': 219.0, 'percent': 0.0719}, {'color': 77.0, 'percent': 0.0005}, {'color': 114.0, 'percent': 0.0005}]"
stone_square_small_2,"[{'color': 19.0, 'percent': 0.0097}, {'color': 73.0, 'percent': 0.3014}, {'color': 109.0, 'percent': 0.0476}, {'color': 146.0, 'percent': 0.2462}, {'color': 182.0, 'percent': 0.3198}, {'color': 219.0, 'percent': 0.0709}, {'color': 114.0, 'percent': 0.0005}, {'color': 136.0, 'percent': 0.0038}]"
stone_square_small_3,"[{'color': 19.0, 'percent': 0.0119}, {'color': 73.0, 'percent': 0.3294}, {'color': 109.0, 'percent': 0.0662}, {'color': 146.0, 'percent': 0.2431}, {'color': 182.0, 'percent': 0.2762}, {'color': 219.0, 'percent': 0.0705}, {'color': 114.0, 'percent': 0.0005}, {'color': 136.0, 'percent': 0.0022}]"
stone_square_small_4,"[{'color': 19.0, 'percent': 0.0352}, {'color': 73.0, 'percent': 0.3304}, {'color': 109.0, 'percent': 0.0898}, {'color': 146.0, 'percent': 0.2223}, {'color': 182.0, 'percent': 0.258}, {'color': 219.0, 'percent': 0.0638}, {'color': 114.0, 'percent': 0.0005}]"
stone_square_tiny_1,"[{'color': 19.0, 'percent': 0.0124}, {'color': 73.0, 'percent': 0.4587}, {'color': 146.0, 'percent': 0.1901}, {'color': 109.0, 'percent': 0.0517}, {'color': 77.0, 'percent': 0.0021}, {'color': 219.0, 'percent': 0.0868}, {'color': 182.0, 'percent': 0.1983}]"
stone_square_tiny_2,"[{'color': 73.0, 'percent': 0.4814}, {'color': 146.0, 'percent': 0.1963}, {'color': 109.0, 'percent': 0.0702}, {'color': 77.0, 'percent': 0.0021}, {'color': 219.0, 'percent': 0.0806}, {'color': 182.0, 'percent': 0.1694}]"
stone_square_tiny_3,"[{'color': 19.0, 'percent': 0.0083}, {'color': 73.0, 'percent': 0.5062}, {'color': 146.0, 'percent': 0.1529}, {'color': 109.0, 'percent': 0.0909}, {'color': 77.0, 'percent': 0.0021}, {'color': 219.0, 'percent': 0.0764}, {'color': 182.0, 'percent': 0.1632}]"
stone_square_tiny_4,"[{'color': 19.0, 'percent': 0.0083}, {'color': 73.0, 'percent': 0.5289}, {'color': 146.0, 'percent': 0.1426}, {'color': 109.0, 'percent': 0.1116}, {'color': 77.0, 'percent': 0.0021}, {'color': 219.0, 'percent': 0.0393}, {'color': 182.0, 'percent': 0.1674}]"
stone_triang_1,"[{'color': 73.0, 'percent': 0.5576}, {'color': 146.0, 'percent': 0.1385}, {'color': 182.0, 'percent': 0.2647}, {'color': 109.0, 'percent': 0.0089}, {'color': 219.0, 'percent': 0.03}, {'color': 114.0, 'percent': 0.0001}, {'color': 77.0, 'percent': 0.0001}]"
stone_triang_2,"[{'color': 73.0, 'percent': 0.5637}, {'color': 146.0, 'percent': 0.1371}, {'color': 109.0, 'percent': 0.0164}, {'color': 182.0, 'percent': 0.2534}, {'color': 219.0, 'percent': 0.0291}, {'color': 114.0, 'percent': 0.0001}, {'color': 77.0, 'percent': 0.0001}]"
stone_triang_3,"[{'color': 73.0, 'percent': 0.3023}, {'color': 146.0, 'percent': 0.1448}, {'color': 109.0, 'percent': 0.027}, {'color': 182.0, 'percent': 0.2356}, {'color': 219.0, 'percent': 0.0281}, {'color': 19.0, 'percent': 0.2599}, {'color': 114.0, 'percent': 0.0002}, {'color': 55.0, 'percent': 0.0021}]"
stone_triang_4,"[{'color': 73.0, 'percent': 0.566}, {'color': 136.0, 'percent': 0.0003}, {'color': 146.0, 'percent': 0.1306}, {'color': 109.0, 'percent': 0.0443}, {'color': 182.0, 'percent': 0.1919}, {'color': 219.0, 'percent': 0.0272}, {'color': 55.0, 'percent': 0.0013}, {'color': 114.0, 'percent': 0.0001}, {'color': 36.0, 'percent': 0.0382}]"
stone_triang_hole_1,"[{'color': 73.0, 'percent': 0.5738}, {'color': 146.0, 'percent': 0.1807}, {'color': 182.0, 'percent': 0.1963}, {'color': 109.0, 'percent': 0.0138}, {'color': 77.0, 'percent': 0.0003}, {'color': 219.0, 'percent': 0.034}, {'color': 150.0, 'percent': 0.0001}, {'color': 114.0, 'percent': 0.0001}, {'color': 36.0, 'percent': 0.0009}]"
stone_triang_hole_2,"[{'color': 73.0, 'percent': 0.5971}, {'color': 146.0, 'percent': 0.1811}, {'color': 109.0, 'percent': 0.0188}, {'color': 182.0, 'percent': 0.1702}, {'color': 219.0, 'percent': 0.0316}, {'color': 77.0, 'percent': 0.0009}, {'color': 114.0, 'percent': 0.0003}]"
stone_triang_hole_3,"[{'color': 73.0, 'percent': 0.5767}, {'color': 146.0, 'percent': 0.1881}, {'color': 109.0, 'percent': 0.0292}, {'color': 77.0, 'percent': 0.0079}, {'color': 182.0, 'percent': 0.1574}, {'color': 219.0, 'percent': 0.0313}, {'color': 36.0, 'percent': 0.0093}]"
stone_triang_hole_4,"[{'color': 73.0, 'percent': 0.5651}, {'color': 77.0, 'percent': 0.0022}, {'color': 109.0, 'percent': 0.041}, {'color': 146.0, 'percent': 0.185}, {'color': 182.0, 'percent': 0.1578}, {'color': 219.0, 'percent': 0.0262}, {'color': 114.0, 'percent': 0.0003}, {'color': 36.0, 'percent': 0.0221}, {'color': 187.0, 'percent': 0.0003}]"
wood_circle_1,"[{'color': 19.0, 'percent': 0.0354}, {'color': 136.0, 'percent': 0.2031}, {'color': 55.0, 'percent': 0.0068}, {'color': 168.0, 'percent': 0.0045}, {'color': 172.0, 'percent': 0.132}, {'color': 204.0, 'percent': 0.1173}, {'color': 51.0, 'percent': 0.0075}, {'color': 208.0, 'percent': 0.0489}, {'color': 240.0, 'percent': 0.1493}, {'color': 244.0, 'percent': 0.0875}, {'color': 132.0, 'percent': 0.0002}, {'color': 245.0, 'percent': 0.1495}, {'color': 21.0, 'percent': 0.0015}, {'color': 25.0, 'percent': 0.0239}, {'color': 73.0, 'percent': 0.0326}]"
wood_circle_2,"[{'color': 19.0, 'percent': 0.0321}, {'color': 136.0, 'percent': 0.2477}, {'color': 168.0, 'percent': 0.0073}, {'color': 172.0, 'percent': 0.1279}, {'color': 204.0, 'percent': 0.1186}, {'color': 132.0, 'percent': 0.0006}, {'color': 208.0, 'percent': 0.0473}, {'color': 240.0, 'percent': 0.1536}, {'color': 244.0, 'percent': 0.0873}, {'color': 245.0, 'percent': 0.1505}, {'color': 21.0, 'percent': 0.0015}, {'color': 25.0, 'percent': 0.0245}, {'color': 55.0, 'percent': 0.0008}]"
wood_circle_3,"[{'color': 19.0, 'percent': 0.0163}, {'color': 136.0, 'percent': 0.3136}, {'color': 168.0, 'percent': 0.0097}, {'color': 172.0, 'percent': 0.1043}, {'color': 204.0, 'percent': 0.1187}, {'color': 208.0, 'percent': 0.042}, {'color': 132.0, 'percent': 0.0008}, {'color': 240.0, 'percent': 0.139}, {'color': 244.0, 'percent': 0.0859}, {'color': 245.0, 'percent': 0.1491}, {'color': 21.0, 'percent': 0.001}, {'color': 25.0, 'percent': 0.0196}, {'color': 209.0, 'percent': 0.0002}]"
wood_circle_4,"[{'color': 136.0, 'percent': 0.3835}, {'color': 19.0, 'percent': 0.0137}, {'color': 132.0, 'percent': 0.0099}, {'color': 168.0, 'percent': 0.0122}, {'color': 172.0, 'percent': 0.0936}, {'color': 204.0, 'percent': 0.0888}, {'color': 208.0, 'percent': 0.0383}, {'color': 240.0, 'percent': 0.1225}, {'color': 244.0, 'percent': 0.0749}, {'color': 245.0, 'percent': 0.1433}, {'color': 21.0, 'percent': 0.001}, {'color': 25.0, 'percent': 0.0179}, {'color': 209.0, 'percent': 0.0004}]"
wood_circle_small_1,"[{'color': 19.0, 'percent': 0.045}, {'color': 136.0, 'percent': 0.3172}, {'color': 73.0, 'percent': 0.0724}, {'color': 168.0, 'percent': 0.0082}, {'color': 172.0, 'percent': 0.1489}, {'color': 204.0, 'percent': 0.0158}, {'color': 240.0, 'percent': 0.1244}, {'color': 208.0, 'percent': 0.0508}, {'color': 245.0, 'percent': 0.163}, {'color': 244.0, 'percent': 0.021}, {'color': 25.0, 'percent': 0.0286}, {'color': 132.0, 'percent': 0.0023}, {'color': 21.0, 'percent': 0.0023}]"
wood_circle_small_4,"[{'color': 73.0, 'percent': 0.0485}, {'color': 136.0, 'percent': 0.4733}, {'color': 168.0, 'percent': 0.0188}, {'color': 19.0, 'percent': 0.0473}, {'color': 172.0, 'percent': 0.0952}, {'color': 132.0, 'percent': 0.0036}, {'color': 204.0, 'percent': 0.0103}, {'color': 240.0, 'percent': 0.1024}, {'color': 208.0, 'percent': 0.0248}, {'color': 245.0, 'percent': 0.1418}, {'color': 244.0, 'percent': 0.0152}, {'color': 25.0, 'percent': 0.0176}, {'color': 21.0, 'percent': 0.0012}]"
wood_circle_small_2,"[{'color': 19.0, 'percent': 0.0526}, {'color': 136.0, 'percent': 0.3221}, {'color': 168.0, 'percent': 0.0115}, {'color': 172.0, 'percent': 0.1571}, {'color': 132.0, 'percent': 0.0085}, {'color': 208.0, 'percent': 0.052}, {'color': 240.0, 'percent': 0.1221}, {'color': 204.0, 'percent': 0.0163}, {'color': 245.0, 'percent': 0.1631}, {'color': 244.0, 'percent': 0.0193}, {'color': 25.0, 'percent': 0.0296}, {'color': 21.0, 'percent': 0.0024}, {'color': 73.0, 'percent': 0.0435}]"
wood_circle_small_3,"[{'color': 19.0, 'percent': 0.0395}, {'color': 136.0, 'percent': 0.4192}, {'color': 168.0, 'percent': 0.0153}, {'color': 172.0, 'percent': 0.112}, {'color': 240.0, 'percent': 0.1055}, {'color': 208.0, 'percent': 0.0383}, {'color': 204.0, 'percent': 0.0142}, {'color': 132.0, 'percent': 0.0047}, {'color': 245.0, 'percent': 0.1562}, {'color': 244.0, 'percent': 0.02}, {'color': 25.0, 'percent': 0.0218}, {'color': 21.0, 'percent': 0.0018}, {'color': 209.0, 'percent': 0.0006}, {'color': 73.0, 'percent': 0.0507}]"
wood_rect_big_1,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.2917}, {'color': 73.0, 'percent': 0.0024}, {'color': 168.0, 'percent': 0.0444}, {'color': 172.0, 'percent': 0.1419}, {'color': 21.0, 'percent': 0.0466}, {'color': 240.0, 'percent': 0.2694}, {'color': 208.0, 'percent': 0.0442}, {'color': 204.0, 'percent': 0.0919}, {'color': 245.0, 'percent': 0.0499}, {'color': 241.0, 'percent': 0.0009}, {'color': 244.0, 'percent': 0.0073}, {'color': 209.0, 'percent': 0.0066}]"
wood_rect_big_2,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.2945}, {'color': 168.0, 'percent': 0.0405}, {'color': 172.0, 'percent': 0.1439}, {'color': 21.0, 'percent': 0.0464}, {'color': 240.0, 'percent': 0.2688}, {'color': 208.0, 'percent': 0.0579}, {'color': 204.0, 'percent': 0.0867}, {'color': 245.0, 'percent': 0.044}, {'color': 244.0, 'percent': 0.0073}, {'color': 241.0, 'percent': 0.0009}, {'color': 209.0, 'percent': 0.0064}]"
wood_rect_big_3,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.308}, {'color': 168.0, 'percent': 0.0854}, {'color': 172.0, 'percent': 0.1557}, {'color': 204.0, 'percent': 0.0785}, {'color': 208.0, 'percent': 0.0504}, {'color': 240.0, 'percent': 0.224}, {'color': 21.0, 'percent': 0.0573}, {'color': 245.0, 'percent': 0.0241}, {'color': 73.0, 'percent': 0.0018}, {'color': 244.0, 'percent': 0.0046}, {'color': 241.0, 'percent': 0.0009}, {'color': 209.0, 'percent': 0.0066}]"
wood_rect_big_4,"[{'color': 73.0, 'percent': 0.0022}, {'color': 136.0, 'percent': 0.3885}, {'color': 168.0, 'percent': 0.0858}, {'color': 172.0, 'percent': 0.1453}, {'color': 204.0, 'percent': 0.0537}, {'color': 208.0, 'percent': 0.036}, {'color': 240.0, 'percent': 0.1988}, {'color': 245.0, 'percent': 0.0345}, {'color': 132.0, 'percent': 0.0018}, {'color': 244.0, 'percent': 0.0064}, {'color': 209.0, 'percent': 0.0091}, {'color': 21.0, 'percent': 0.0374}, {'color': 241.0, 'percent': 0.0007}]"
wood_rect_fat_1,"[{'color': 55.0, 'percent': 0.0011}, {'color': 136.0, 'percent': 0.2046}, {'color': 73.0, 'percent': 0.0047}, {'color': 19.0, 'percent': 0.0011}, {'color': 168.0, 'percent': 0.0195}, {'color': 172.0, 'percent': 0.1221}, {'color': 245.0, 'percent': 0.0303}, {'color': 204.0, 'percent': 0.1268}, {'color': 21.0, 'percent': 0.0451}, {'color': 240.0, 'percent': 0.3988}, {'color': 208.0, 'percent': 0.0336}, {'color': 244.0, 'percent': 0.005}, {'color': 209.0, 'percent': 0.0066}, {'color': 241.0, 'percent': 0.0008}]"
wood_rect_fat_2,"[{'color': 136.0, 'percent': 0.211}, {'color': 73.0, 'percent': 0.005}, {'color': 168.0, 'percent': 0.0311}, {'color': 172.0, 'percent': 0.1163}, {'color': 245.0, 'percent': 0.0295}, {'color': 204.0, 'percent': 0.1229}, {'color': 21.0, 'percent': 0.0427}, {'color': 240.0, 'percent': 0.3937}, {'color': 208.0, 'percent': 0.0344}, {'color': 244.0, 'percent': 0.0039}, {'color': 209.0, 'percent': 0.0066}, {'color': 241.0, 'percent': 0.0008}, {'color': 55.0, 'percent': 0.0011}, {'color': 19.0, 'percent': 0.0011}]"
wood_rect_fat_3,"[{'color': 136.0, 'percent': 0.245}, {'color': 73.0, 'percent': 0.0047}, {'color': 168.0, 'percent': 0.0578}, {'color': 172.0, 'percent': 0.117}, {'color': 245.0, 'percent': 0.0262}, {'color': 204.0, 'percent': 0.114}, {'color': 21.0, 'percent': 0.0427}, {'color': 240.0, 'percent': 0.3389}, {'color': 208.0, 'percent': 0.0407}, {'color': 244.0, 'percent': 0.0041}, {'color': 209.0, 'percent': 0.0058}, {'color': 132.0, 'percent': 0.0006}, {'color': 55.0, 'percent': 0.0014}, {'color': 19.0, 'percent': 0.0011}]"
wood_rect_fat_4,"[{'color': 73.0, 'percent': 0.0077}, {'color': 136.0, 'percent': 0.3261}, {'color': 168.0, 'percent': 0.0593}, {'color': 172.0, 'percent': 0.1185}, {'color': 204.0, 'percent': 0.0918}, {'color': 208.0, 'percent': 0.0408}, {'color': 240.0, 'percent': 0.2817}, {'color': 132.0, 'percent': 0.0008}, {'color': 209.0, 'percent': 0.0099}, {'color': 21.0, 'percent': 0.0331}, {'color': 244.0, 'percent': 0.0039}, {'color': 245.0, 'percent': 0.0234}, {'color': 241.0, 'percent': 0.0006}, {'color': 55.0, 'percent': 0.0014}, {'color': 19.0, 'percent': 0.0011}]"
wood_rect_medium_1,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.2958}, {'color': 168.0, 'percent': 0.0358}, {'color': 172.0, 'percent': 0.1417}, {'color': 21.0, 'percent': 0.0507}, {'color': 240.0, 'percent': 0.2603}, {'color': 208.0, 'percent': 0.042}, {'color': 204.0, 'percent': 0.1054}, {'color': 245.0, 'percent': 0.0477}, {'color': 241.0, 'percent': 0.0011}, {'color': 244.0, 'percent': 0.0089}, {'color': 209.0, 'percent': 0.0081}]"
wood_rect_medium_2,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.2966}, {'color': 168.0, 'percent': 0.0352}, {'color': 172.0, 'percent': 0.1425}, {'color': 21.0, 'percent': 0.0507}, {'color': 240.0, 'percent': 0.2589}, {'color': 208.0, 'percent': 0.0539}, {'color': 204.0, 'percent': 0.1016}, {'color': 245.0, 'percent': 0.0401}, {'color': 244.0, 'percent': 0.0089}, {'color': 241.0, 'percent': 0.0011}, {'color': 209.0, 'percent': 0.0079}]"
wood_rect_medium_4,"[{'color': 19.0, 'percent': 0.0011}, {'color': 136.0, 'percent': 0.4127}, {'color': 168.0, 'percent': 0.0846}, {'color': 172.0, 'percent': 0.1382}, {'color': 204.0, 'percent': 0.061}, {'color': 208.0, 'percent': 0.0317}, {'color': 240.0, 'percent': 0.1818}, {'color': 245.0, 'percent': 0.0274}, {'color': 132.0, 'percent': 0.0019}, {'color': 244.0, 'percent': 0.007}, {'color': 209.0, 'percent': 0.0111}, {'color': 21.0, 'percent': 0.0407}, {'color': 241.0, 'percent': 0.0008}]"
wood_rect_medium_3,"[{'color': 132.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.3154}, {'color': 168.0, 'percent': 0.078}, {'color': 172.0, 'percent': 0.1523}, {'color': 204.0, 'percent': 0.091}, {'color': 208.0, 'percent': 0.0436}, {'color': 240.0, 'percent': 0.2224}, {'color': 21.0, 'percent': 0.0501}, {'color': 245.0, 'percent': 0.0295}, {'color': 244.0, 'percent': 0.0057}, {'color': 241.0, 'percent': 0.0011}, {'color': 209.0, 'percent': 0.0081}]"
wood_rect_small_1,"[{'color': 136.0, 'percent': 0.3229}, {'color': 168.0, 'percent': 0.0452}, {'color': 172.0, 'percent': 0.1588}, {'color': 208.0, 'percent': 0.0296}, {'color': 21.0, 'percent': 0.0554}, {'color': 241.0, 'percent': 0.0027}, {'color': 245.0, 'percent': 0.042}, {'color': 204.0, 'percent': 0.0662}, {'color': 240.0, 'percent': 0.2605}, {'color': 209.0, 'percent': 0.007}, {'color': 244.0, 'percent': 0.0043}, {'color': 132.0, 'percent': 0.0043}, {'color': 19.0, 'percent': 0.0011}]"
wood_rect_small_2,"[{'color': 136.0, 'percent': 0.3246}, {'color': 168.0, 'percent': 0.0435}, {'color': 172.0, 'percent': 0.151}, {'color': 208.0, 'percent': 0.0446}, {'color': 21.0, 'percent': 0.0586}, {'color': 241.0, 'percent': 0.0027}, {'color': 245.0, 'percent': 0.0446}, {'color': 204.0, 'percent': 0.086}, {'color': 240.0, 'percent': 0.2262}, {'color': 209.0, 'percent': 0.0064}, {'color': 244.0, 'percent': 0.007}, {'color': 132.0, 'percent': 0.0032}, {'color': 19.0, 'percent': 0.0016}]"
wood_rect_small_3,"[{'color': 136.0, 'percent': 0.345}, {'color': 168.0, 'percent': 0.0474}, {'color': 172.0, 'percent': 0.1679}, {'color': 208.0, 'percent': 0.0501}, {'color': 21.0, 'percent': 0.0517}, {'color': 245.0, 'percent': 0.035}, {'color': 204.0, 'percent': 0.0802}, {'color': 240.0, 'percent': 0.2072}, {'color': 209.0, 'percent': 0.007}, {'color': 244.0, 'percent': 0.0022}, {'color': 241.0, 'percent': 0.0022}, {'color': 132.0, 'percent': 0.0043}]"
wood_rect_small_4,"[{'color': 136.0, 'percent': 0.3966}, {'color': 168.0, 'percent': 0.0591}, {'color': 172.0, 'percent': 0.18}, {'color': 204.0, 'percent': 0.0575}, {'color': 21.0, 'percent': 0.0441}, {'color': 241.0, 'percent': 0.0011}, {'color': 208.0, 'percent': 0.0494}, {'color': 240.0, 'percent': 0.1671}, {'color': 209.0, 'percent': 0.0048}, {'color': 245.0, 'percent': 0.0306}, {'color': 244.0, 'percent': 0.0064}, {'color': 132.0, 'percent': 0.0032}]"
wood_rect_tiny_1,"[{'color': 73.0, 'percent': 0.0042}, {'color': 136.0, 'percent': 0.3774}, {'color': 172.0, 'percent': 0.1808}, {'color': 168.0, 'percent': 0.0296}, {'color': 245.0, 'percent': 0.0634}, {'color': 204.0, 'percent': 0.1047}, {'color': 21.0, 'percent': 0.055}, {'color': 208.0, 'percent': 0.0264}, {'color': 240.0, 'percent': 0.1448}, {'color': 209.0, 'percent': 0.0116}, {'color': 241.0, 'percent': 0.0021}]"
wood_rect_tiny_2,"[{'color': 136.0, 'percent': 0.3837}, {'color': 172.0, 'percent': 0.167}, {'color': 168.0, 'percent': 0.0317}, {'color': 204.0, 'percent': 0.0994}, {'color': 208.0, 'percent': 0.0391}, {'color': 21.0, 'percent': 0.056}, {'color': 245.0, 'percent': 0.0592}, {'color': 240.0, 'percent': 0.1522}, {'color': 209.0, 'percent': 0.0106}, {'color': 241.0, 'percent': 0.0011}]"
